jogador,nacao_codigo,posicao_original,posicao_principal,clube,liga,idade,jogos,minutos,noventas,Gls,Ast,G+A,Sh,SoT,SoT%,Crs,TklW,Int,GA90,Saves,Save%,CS%,gols_p90,assistencias_p90,participacoes_gol_p90,finalizacoes_p90,finalizacoes_gol_p90,cruzamentos_p90,desarmes_vencidos_p90,interceptacoes_p90,save_pct,clean_sheet_pct,score_ataque,score_meio,score_defesa,score_goleiro,indice_desempenho,incerteza_modelo,penalidade_baixa_amostra
Thomas Delaine,FRA,"MF,DF",DF,Le Havre,fr Ligue 1,34.0,5,201,2.2,0,0,0,3,0,0.0,18,0,3,,,,,0.0,0.0,0.0,1.3636363636363635,0.0,8.181818181818182,0.0,1.3636363636363635,0.0,0.0,0.061356018660738754,0.11908075215371228,0.23184793621517888,0.10559288216986609,10.956705998801104,13.499741734834561,0.47258156262526085
Alberto Grassi,ITA,MF,MF,Cremonese,it Serie A,31.0,27,1503,16.7,0,0,0,10,3,30.0,2,8,30,,,,,0.0,0.0,0.0,0.5988023952095809,0.17964071856287425,0.11976047904191617,0.47904191616766467,1.7964071856287427,0.0,0.0,0.056966312370265525,0.10954124417166475,0.32564405396000173,0.16464386657987634,10.954124417166474,4.77192822675384,1.0
Manor Solomon,ISR,"FW,MF",MF,Fiorentina,it Serie A,26.0,13,695,7.7,2,0,2,7,3,42.9,36,8,0,,,,,0.2597402597402597,0.0,0.2597402597402597,0.9090909090909091,0.38961038961038963,4.675324675324675,1.0389610389610389,0.0,0.0,0.0,0.1198299786244456,0.12456984162913093,0.30042390171917166,0.13972182577344755,10.946721266224575,7.236612628306457,0.8787617550976046
Abdoulaye Touré,GUI,MF,MF,Le Havre,fr Ligue 1,32.0,11,740,8.2,2,0,2,13,4,30.8,13,6,10,,,,,0.24390243902439027,0.0,0.24390243902439027,1.5853658536585367,0.48780487804878053,1.5853658536585367,0.7317073170731708,1.2195121951219514,0.0,0.0,0.09771463783418391,0.12066558757294985,0.27543544654836905,0.13708435649085324,10.941529538618076,7.004625803603915,0.9067647005823629
Ruben Loftus-Cheek,ENG,"MF,FW",MF,Milan,it Serie A,30.0,26,1082,12.0,3,1,4,29,6,20.7,10,7,4,,,,,0.25,0.08333333333333333,0.3333333333333333,2.4166666666666665,0.5,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.0,0.0,0.10193416336894912,0.10933814375119143,0.29648462087332594,0.15976149362867287,10.933814375119143,5.726467457369283,1.0
Rodri,ESP,MF,MF,Manchester City,eng Premier League,29.0,20,1421,15.8,1,0,1,12,2,16.7,4,23,11,,,,,0.06329113924050632,0.0,0.06329113924050632,0.7594936708860759,0.12658227848101264,0.2531645569620253,1.4556962025316456,0.6962025316455696,0.0,0.0,0.07034372114616627,0.10931342847618232,0.3224742778295908,0.15757428868058568,10.931342847618232,4.923479518701418,1.0
Mario Pašalić,CRO,MF,MF,Atalanta,it Serie A,31.0,30,1790,19.9,3,4,7,18,6,33.3,11,17,10,,,,,0.15075376884422112,0.20100502512562815,0.35175879396984927,0.9045226130653267,0.30150753768844224,0.5527638190954774,0.8542713567839196,0.5025125628140704,0.0,0.0,0.11084903770233635,0.10923031939317655,0.30830694721185675,0.1690669050564983,10.923031939317655,4.315550138389932,1.0
Akor Adams,NGA,FW,FW,Sevilla,es La Liga,26.0,28,1846,20.5,8,3,11,55,27,49.1,15,3,1,,,,,0.3902439024390244,0.14634146341463414,0.5365853658536586,2.682926829268293,1.3170731707317074,0.7317073170731707,0.14634146341463414,0.04878048780487805,0.0,0.0,0.10921653234235248,0.10206106751338057,0.31008569899449967,0.1679715624098257,10.921653234235249,4.240774245952276,1.0
Alejandro Rego,ESP,MF,MF,Athletic Club,es La Liga,22.0,25,1068,11.9,1,1,2,11,3,27.3,5,17,20,,,,,0.08403361344537814,0.08403361344537814,0.1680672268907563,0.9243697478991596,0.25210084033613445,0.42016806722689076,1.4285714285714286,1.680672268907563,0.0,0.0,0.0808923390839893,0.10915243717267667,0.31036648649885584,0.15876383382924364,10.915243717267668,5.7547152213418435,1.0
Charles Vanhoutte,BEL,MF,MF,Nice,fr Ligue 1,27.0,25,1727,19.2,0,2,2,4,1,25.0,13,26,21,,,,,0.0,0.10416666666666667,0.10416666666666667,0.20833333333333334,0.052083333333333336,0.6770833333333334,1.3541666666666667,1.09375,0.0,0.0,0.067539253822765,0.10910326435627926,0.3360004807326963,0.16472550623078236,10.910326435627926,4.406228185697006,1.0
Igor Matanovic,CRO,FW,FW,Freiburg,de Bundesliga,23.0,29,1396,15.5,8,1,9,47,16,34.0,0,11,8,,,,,0.5161290322580645,0.06451612903225806,0.5806451612903226,3.032258064516129,1.032258064516129,0.0,0.7096774193548387,0.5161290322580645,0.0,0.0,0.10907059795205629,0.11682531339844064,0.31595902257799585,0.1652562445256054,10.907059795205628,4.975900192407406,1.0
Marshall Munetsi,ZIM,"MF,FW",MF,Wolves,eng Premier League,29.0,13,875,9.7,1,1,2,14,6,42.9,14,13,5,,,,,0.10309278350515465,0.10309278350515465,0.2061855670103093,1.4432989690721651,0.6185567010309279,1.4432989690721651,1.3402061855670104,0.5154639175257733,0.0,0.0,0.08811822043893534,0.11044857799647279,0.2995802657487263,0.14257723065713507,10.890376655950563,6.415098393162351,0.9860132971832694
Maximilian Eggestein,GER,MF,MF,Freiburg,de Bundesliga,29.0,32,2880,32.0,3,1,4,44,13,29.5,14,33,30,,,,,0.09375,0.03125,0.125,1.375,0.40625,0.4375,1.03125,0.9375,0.0,0.0,0.08424942552871037,0.10883951181605829,0.34448008865047197,0.17635316650559296,10.883951181605829,3.226463257869883,1.0
Lesley Ugochukwu,FRA,MF,MF,Burnley,eng Premier League,22.0,32,2114,23.5,3,1,4,21,7,33.3,6,25,15,,,,,0.1276595744680851,0.0425531914893617,0.1702127659574468,0.8936170212765957,0.2978723404255319,0.2553191489361702,1.0638297872340425,0.6382978723404256,0.0,0.0,0.0914561350021504,0.10877839276882464,0.30257724470089464,0.1725162402142814,10.877839276882465,3.911076280714537,1.0
Ollie Watkins,ENG,FW,FW,Aston Villa,eng Premier League,30.0,34,2569,28.5,11,2,13,71,30,42.3,6,13,5,,,,,0.38596491228070173,0.07017543859649122,0.45614035087719296,2.491228070175439,1.0526315789473684,0.21052631578947367,0.45614035087719296,0.17543859649122806,0.0,0.0,0.10870999239394438,0.11243203664221826,0.31622816285185495,0.1762387185629078,10.870999239394438,3.472914107127045,1.0
Enzo Ebosse,CMR,DF,DF,Hellas Verona,it Serie A,27.0,4,214,2.4,0,0,0,1,0,0.0,0,1,0,,,,,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.040002392908801726,0.06166985721173564,0.22290875601885443,0.10232780245135079,10.869579921921167,12.952123844702136,0.4876246279442598
Óscar Valentín,ESP,MF,MF,Rayo Vallecano,es La Liga,31.0,29,1809,20.1,1,0,1,13,4,30.8,2,34,25,,,,,0.04975124378109452,0.0,0.04975124378109452,0.6467661691542288,0.1990049751243781,0.09950248756218905,1.6915422885572138,1.243781094527363,0.0,0.0,0.07130020572051653,0.1086236020994394,0.33013618854171023,0.16847144611762982,10.86236020994394,4.290185187428807,1.0
Francesco Esposito,ITA,FW,FW,Inter,it Serie A,20.0,33,1454,16.2,6,3,9,55,22,40.0,3,4,5,,,,,0.3703703703703704,0.1851851851851852,0.5555555555555556,3.3950617283950617,1.3580246913580247,0.1851851851851852,0.2469135802469136,0.308641975308642,0.0,0.0,0.10857788912759442,0.13436311142938515,0.2723990553553267,0.16853422139742336,10.857788912759442,4.855832235382175,1.0
Dominic Calvert-Lewin,ENG,FW,FW,Leeds United,eng Premier League,29.0,32,2473,27.5,12,1,13,68,31,45.6,8,4,2,,,,,0.43636363636363634,0.03636363636363636,0.4727272727272727,2.4727272727272727,1.1272727272727272,0.2909090909090909,0.14545454545454545,0.07272727272727272,0.0,0.0,0.10850745722853256,0.111052367213801,0.31160932077643827,0.17446251226792286,10.850745722853256,3.5525742333213555,1.0
Antoine Semenyo,GHA,"MF,FW",MF,Manchester City,eng Premier League,26.0,13,1105,12.3,5,1,6,29,11,37.9,14,11,4,,,,,0.4065040650406504,0.08130081300813008,0.4878048780487805,2.357723577235772,0.8943089430894309,1.1382113821138211,0.8943089430894309,0.3252032520325203,0.0,0.0,0.12947280378630774,0.1083557889689162,0.30073899172046153,0.14547139998970943,10.83557889689162,5.652273464857766,1.0
Ibrahim Osman,GHA,"MF,FW",MF,Auxerre,fr Ligue 1,21.0,14,625,6.9,0,2,2,18,6,33.3,10,7,6,,,,,0.0,0.2898550724637681,0.2898550724637681,2.608695652173913,0.8695652173913043,1.4492753623188406,1.0144927536231882,0.8695652173913043,0.0,0.0,0.08892872029269752,0.1299403871213423,0.2773347817315319,0.13993449863145815,10.828365593445191,7.654980440787375,0.8333333333333334
Gorka Guruzeta,ESP,FW,FW,Athletic Club,es La Liga,29.0,31,2091,23.2,9,3,12,70,28,40.0,7,4,10,,,,,0.3879310344827586,0.12931034482758622,0.5172413793103449,3.0172413793103448,1.206896551724138,0.3017241379310345,0.1724137931034483,0.4310344827586207,0.0,0.0,0.108207781532204,0.11511324893949038,0.30525976731392945,0.1716987560735388,10.8207781532204,3.94043587058171,1.0
Sebastian Nanasi,SWE,MF,MF,Strasbourg,fr Ligue 1,23.0,17,871,9.7,4,1,5,15,8,53.3,24,4,3,,,,,0.4123711340206186,0.10309278350515465,0.5154639175257733,1.5463917525773196,0.8247422680412372,2.4742268041237114,0.4123711340206186,0.30927835051546393,0.0,0.0,0.14299822116717906,0.10992202684833499,0.2853757678908603,0.14808829536051876,10.8136560166581,6.417370967751372,0.9837569708915804
William Osula,DEN,FW,FW,Newcastle United,eng Premier League,22.0,21,600,6.7,5,0,5,16,9,56.3,3,2,1,,,,,0.7462686567164178,0.0,0.7462686567164178,2.388059701492537,1.3432835820895521,0.44776119402985076,0.29850746268656714,0.14925373134328357,0.0,0.0,0.1323903192367203,0.10697813709174646,0.26831521870193886,0.14791376942619555,10.809624300471226,7.776741620033755,0.816496580927726
Niccolò Fortini,ITA,MF,MF,Fiorentina,it Serie A,20.0,16,541,6.0,0,0,0,8,2,25.0,29,9,4,,,,,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,4.833333333333333,1.5,0.6666666666666666,0.0,0.0,0.0637782347610408,0.13918579449620255,0.28665437669436533,0.14091884059338328,10.791263336473564,8.22251283687274,0.7753135566408672
Gaby Jean,FRA,DF,DF,Lecce,it Serie A,26.0,4,129,1.4,0,0,0,0,0,,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.7142857142857143,0.0,0.0,0.03625510126813262,0.07834013502417682,0.28471794331751654,0.09608231638356893,10.779247363366226,16.79576983390446,0.37859388972001823
Aleksandar Pavlovic,GER,MF,MF,Bayern Munich,de Bundesliga,22.0,24,1462,16.2,3,1,4,10,5,50.0,15,15,13,,,,,0.1851851851851852,0.0617283950617284,0.2469135802469136,0.617283950617284,0.308641975308642,0.9259259259259259,0.9259259259259259,0.8024691358024691,0.0,0.0,0.11391502637728979,0.10773032323556334,0.29966100637838783,0.16178995645279606,10.773032323556334,4.85310950515557,1.0
Eren Dinkçi,GER,"MF,FW",MF,Heidenheim,de Bundesliga,24.0,12,977,10.9,3,1,4,21,8,38.1,17,13,5,,,,,0.27522935779816515,0.09174311926605504,0.36697247706422015,1.926605504587156,0.7339449541284403,1.5596330275229358,1.1926605504587156,0.4587155963302752,0.0,0.0,0.11311443360510953,0.10770813369570159,0.29402882100091265,0.1423026794533632,10.77081336957016,6.032996966822478,1.0
Kostas Tsimikas,GRE,MF,MF,Roma,it Serie A,29.0,18,644,7.2,0,0,0,7,0,0.0,43,5,8,,,,,0.0,0.0,0.0,0.9722222222222222,0.0,5.972222222222222,0.6944444444444444,1.1111111111111112,0.0,0.0,0.06411116791068013,0.12720995227596854,0.3315182728350507,0.14554287489415946,10.760755622470064,7.49585446684909,0.8459051693633013
Stanislav Lobotka,SVK,MF,MF,Napoli,it Serie A,31.0,29,2230,24.8,1,1,2,8,4,50.0,4,13,13,,,,,0.04032258064516129,0.04032258064516129,0.08064516129032258,0.3225806451612903,0.16129032258064516,0.16129032258064516,0.5241935483870968,0.5241935483870968,0.0,0.0,0.08037454507292345,0.10759258339472232,0.3031492928690469,0.1710674825585919,10.75925833947223,3.7859330791423336,1.0
Jeff Ekhator,ITA,"FW,MF",MF,Genoa,it Serie A,19.0,28,859,9.5,3,0,3,17,4,23.5,9,8,2,,,,,0.3157894736842105,0.0,0.3157894736842105,1.7894736842105263,0.42105263157894735,0.9473684210526315,0.8421052631578947,0.21052631578947367,0.0,0.0,0.10622273565291322,0.11012154227405974,0.24765313979039033,0.158482543109284,10.758398140032153,6.484771239986921,0.976956725983523
Amin Sarr,SWE,"FW,MF",MF,Hellas Verona,it Serie A,25.0,32,1051,11.7,0,1,1,17,5,29.4,10,9,4,,,,,0.0,0.08547008547008547,0.08547008547008547,1.4529914529914532,0.4273504273504274,0.8547008547008548,0.7692307692307693,0.3418803418803419,0.0,0.0,0.06709961585345482,0.10756681923860452,0.3033821449372018,0.16384683604018602,10.756681923860452,5.807084076988872,1.0
Ludovic Ajorque,FRA,FW,FW,Brest,fr Ligue 1,32.0,29,2550,28.3,7,9,16,47,15,31.9,9,19,9,,,,,0.24734982332155475,0.31802120141342755,0.5653710247349824,1.6607773851590106,0.5300353356890459,0.31802120141342755,0.6713780918727915,0.31802120141342755,0.0,0.0,0.10756092765392872,0.1357467256822701,0.2902117149198965,0.1727313884282094,10.756092765392872,3.488491976082494,1.0
Chema,ESP,MF,MF,Stuttgart,de Bundesliga,21.0,23,1130,12.6,2,0,2,12,4,33.3,0,14,25,,,,,0.15873015873015872,0.0,0.15873015873015872,0.9523809523809524,0.31746031746031744,0.0,1.1111111111111112,1.9841269841269842,0.0,0.0,0.08841590783796119,0.10754925277865726,0.30645164732534347,0.15769036395055774,10.754925277865727,5.579706275681623,1.0
Laurent Abergel,FRA,MF,MF,Lorient,fr Ligue 1,33.0,26,2163,24.0,1,0,1,20,5,25.0,9,22,28,,,,,0.041666666666666664,0.0,0.041666666666666664,0.8333333333333334,0.20833333333333334,0.375,0.9166666666666666,1.1666666666666667,0.0,0.0,0.06970119673753523,0.10751826231671364,0.2984707334337775,0.1683546973911312,10.751826231671364,3.860821498339085,1.0
Cucho,COL,FW,FW,Real Betis,es La Liga,27.0,29,2323,25.8,10,3,13,78,22,28.2,23,14,11,,,,,0.38759689922480617,0.11627906976744186,0.5038759689922481,3.0232558139534884,0.8527131782945736,0.8914728682170543,0.5426356589147286,0.4263565891472868,0.0,0.0,0.10748443655153363,0.12709294382581746,0.33537411504966397,0.17157446598068163,10.748443655153363,3.6949133015092093,1.0
Jesper Karlström,SWE,MF,MF,Udinese,it Serie A,30.0,33,2908,32.3,1,0,1,18,2,11.1,11,32,35,,,,,0.030959752321981428,0.0,0.030959752321981428,0.5572755417956656,0.061919504643962855,0.3405572755417957,0.9907120743034057,1.08359133126935,0.0,0.0,0.07002812174827011,0.10748297210054866,0.3393742483535616,0.17713462629841192,10.748297210054867,3.206849128193093,1.0
Hwang Hee-chan,KOR,"FW,MF",MF,Wolves,eng Premier League,30.0,23,1190,13.2,2,1,3,16,6,37.5,18,4,7,,,,,0.15151515151515152,0.07575757575757576,0.2272727272727273,1.2121212121212122,0.4545454545454546,1.3636363636363638,0.30303030303030304,0.5303030303030303,0.0,0.0,0.0893593627618185,0.1074589483288893,0.29441038417966653,0.1583320528929173,10.745894832888931,5.437450132684765,1.0
Javi Galán,ESP,DF,DF,Atlético Madrid,es La Liga,31.0,5,134,1.5,0,0,0,0,0,,5,2,1,,,,,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,0.0,0.0,0.04542509333704782,0.10738160593087859,0.2783356419114015,0.10059016151253608,10.739893316666022,16.261191493488475,0.3858612300930075
Abdallah Sima,SEN,"MF,FW",MF,Lens,fr Ligue 1,24.0,19,604,6.7,2,2,4,22,6,27.3,14,5,1,,,,,0.29850746268656714,0.29850746268656714,0.5970149253731343,3.2835820895522385,0.8955223880597015,2.08955223880597,0.7462686567164178,0.14925373134328357,0.0,0.0,0.12914619570456343,0.13107386624621725,0.2695735474278928,0.14588451740321384,10.737750892833747,7.773447699623649,0.8192137151629671
Marten de Roon,NED,MF,MF,Atalanta,it Serie A,35.0,31,2459,27.3,1,2,3,14,4,28.6,13,41,20,,,,,0.03663003663003663,0.07326007326007326,0.10989010989010989,0.5128205128205128,0.14652014652014653,0.47619047619047616,1.5018315018315018,0.7326007326007326,0.0,0.0,0.07844059078234843,0.10733389312290331,0.28248572158160107,0.173710317165716,10.733389312290331,3.567942344055611,1.0
Jeremie Boga,CIV,"MF,FW",MF,Nice,fr Ligue 1,29.0,14,646,7.2,2,2,4,15,5,33.3,12,5,3,,,,,0.2777777777777778,0.2777777777777778,0.5555555555555556,2.0833333333333335,0.6944444444444444,1.6666666666666665,0.6944444444444444,0.41666666666666663,0.0,0.0,0.12620830191095828,0.1266851432886851,0.29667687168979734,0.14034410728669142,10.732989172757794,7.494317138435484,0.8472176684759223
Luis Henrique,BRA,MF,MF,Inter,it Serie A,24.0,27,1469,16.3,1,2,3,15,7,46.7,39,15,7,,,,,0.06134969325153374,0.12269938650306748,0.18404907975460122,0.920245398773006,0.42944785276073616,2.392638036809816,0.920245398773006,0.42944785276073616,0.0,0.0,0.09003260624119916,0.10715185944634326,0.3203402969202238,0.1643600121289021,10.715185944634326,4.836999988263871,1.0
Pervis Estupiñán,ECU,MF,MF,Milan,it Serie A,28.0,18,1023,11.4,1,1,2,9,1,11.1,18,9,11,,,,,0.08771929824561403,0.08771929824561403,0.17543859649122806,0.7894736842105263,0.08771929824561403,1.5789473684210527,0.7894736842105263,0.9649122807017544,0.0,0.0,0.08438241547494346,0.10708298671512931,0.3028119818321228,0.15128085410295444,10.708298671512932,5.889271265829752,1.0
Ransford Königsdörffer,GHA,"FW,MF",MF,Hamburger SV,de Bundesliga,24.0,32,2239,24.9,5,1,6,63,22,34.9,20,4,6,,,,,0.20080321285140562,0.040160642570281124,0.24096385542168677,2.5301204819277108,0.8835341365461847,0.8032128514056225,0.1606425702811245,0.24096385542168677,0.0,0.0,0.10117449332826903,0.1070260535764694,0.30651847332140575,0.1732290604062407,10.70260535764694,3.7766686587574196,1.0
Takumi Minamino,JPN,MF,MF,Monaco,fr Ligue 1,31.0,15,944,10.5,3,2,5,21,7,33.3,8,3,3,,,,,0.2857142857142857,0.19047619047619047,0.47619047619047616,2.0,0.6666666666666666,0.7619047619047619,0.2857142857142857,0.2857142857142857,0.0,0.0,0.12001415170839805,0.10702415994982173,0.2547025067981591,0.14647683160921768,10.702415994982173,6.152918950350571,1.0
Ethan Mbappé,FRA,"MF,FW",MF,Lille,fr Ligue 1,19.0,16,493,5.5,3,1,4,14,7,50.0,29,5,0,,,,,0.5454545454545454,0.18181818181818182,0.7272727272727273,2.5454545454545454,1.2727272727272727,5.2727272727272725,0.9090909090909091,0.0,0.0,0.0,0.16562289917412742,0.14450729990893754,0.2455112356446451,0.13976769205627174,10.69527587582325,8.595315338809643,0.7401201103724839
Tomáš Souček,CZE,MF,MF,West Ham United,eng Premier League,31.0,32,1958,21.8,5,0,5,23,12,52.2,12,21,16,,,,,0.2293577981651376,0.0,0.2293577981651376,1.055045871559633,0.5504587155963303,0.5504587155963303,0.963302752293578,0.7339449541284403,0.0,0.0,0.10855164859635713,0.10693125011624374,0.31464571119953905,0.1715650775306719,10.693125011624375,4.091182733430336,1.0
Iker Muñoz,ESP,MF,MF,Osasuna,es La Liga,23.0,18,919,10.2,0,0,0,8,3,37.5,4,7,12,,,,,0.0,0.0,0.0,0.7843137254901962,0.29411764705882354,0.3921568627450981,0.6862745098039216,1.1764705882352942,0.0,0.0,0.05540548848778027,0.10692409358283558,0.28625771042697334,0.14995134673471489,10.692409358283559,6.247330280493848,1.0
Lucas Torró,ESP,MF,MF,Osasuna,es La Liga,31.0,31,2098,23.3,0,1,1,21,5,23.8,2,15,28,,,,,0.0,0.04291845493562232,0.04291845493562232,0.9012875536480687,0.2145922746781116,0.08583690987124463,0.6437768240343348,1.2017167381974247,0.0,0.0,0.06372654559302397,0.10689528921225325,0.31645988728400076,0.17174022469676753,10.689528921225325,3.9307490893269494,1.0
Lucas Höler,GER,"FW,MF",MF,Freiburg,de Bundesliga,31.0,31,1928,21.4,3,1,4,31,15,48.4,8,11,11,,,,,0.14018691588785048,0.04672897196261683,0.1869158878504673,1.4485981308411215,0.7009345794392524,0.3738317757009346,0.5140186915887851,0.5140186915887851,0.0,0.0,0.09351006855397792,0.10684000833157595,0.3026030654071457,0.17069175386880742,10.684000833157596,4.13470867585672,1.0
Anthony Gordon,ENG,FW,FW,Newcastle United,eng Premier League,25.0,26,1795,19.9,6,2,8,48,20,41.7,69,13,3,,,,,0.30150753768844224,0.10050251256281408,0.4020100502512563,2.412060301507538,1.0050251256281408,3.4673366834170856,0.6532663316582915,0.15075376884422112,0.0,0.0,0.10683797676601292,0.15496989866959177,0.3294712877796842,0.1660407880583595,10.683797676601293,4.314165814435169,1.0
Gabriel Osho,NGA,DF,DF,Auxerre,fr Ligue 1,27.0,2,134,1.5,0,0,0,0,0,,2,3,0,,,,,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.040091760003714484,0.08604827259754524,0.2766517447032812,0.08523346391201128,10.674918251858475,16.261191493488475,0.3858612300930075
Sheraldo Becker,SUR,FW,FW,Mainz 05,de Bundesliga,31.0,12,790,8.8,2,3,5,24,12,50.0,29,0,3,,,,,0.22727272727272727,0.3409090909090909,0.5681818181818181,2.727272727272727,1.3636363636363635,3.295454545454545,0.0,0.3409090909090909,0.0,0.0,0.11384142398600228,0.1293415956177,0.27398417175365414,0.13966830098986177,10.665779730821882,6.754128072193268,0.9368979548370131
Rasmus Højlund,DEN,FW,FW,Napoli,it Serie A,23.0,30,2480,27.6,10,3,13,56,22,39.3,3,1,0,,,,,0.36231884057971014,0.10869565217391304,0.47101449275362317,2.0289855072463765,0.7971014492753623,0.10869565217391304,0.036231884057971016,0.0,0.0,0.0,0.10661071546492136,0.11527080902569226,0.28921469820814916,0.17311244645407248,10.661071546492137,3.544947369847946,1.0
Aladji Bamba,FRA,MF,MF,Monaco,fr Ligue 1,19.0,16,689,7.7,0,1,1,1,1,100.0,4,17,8,,,,,0.0,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.5194805194805194,2.207792207792208,1.0389610389610389,0.0,0.0,0.06357934315480858,0.1217998745671618,0.27324383708430855,0.14391587791151958,10.657005680830649,7.240911847205778,0.8749603165604458
Jonathan David,CAN,FW,FW,Juventus,it Serie A,26.0,33,1744,19.4,6,4,10,41,16,39.0,8,10,6,,,,,0.30927835051546393,0.2061855670103093,0.5154639175257733,2.11340206185567,0.8247422680412372,0.4123711340206186,0.5154639175257733,0.30927835051546393,0.0,0.0,0.10647457208773947,0.12031661158090351,0.33459424126981624,0.170790434120231,10.647457208773947,4.380137254148787,1.0
